expiry,strike,type,bid_usd,ask_usd,mid_usd,underlying,mark_iv,valuation
2026-10-30T08:00:00+00:00,68000.0,C,2826.25285,2889.76415,2858.0085,63511.3,36.52,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,59000.0,C,4919.1519,5139.883075000001,5029.5174875,63066.05,37.3,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,75000.0,P,11836.91616,13001.719079999999,12419.31762,62962.32,38.79,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,67000.0,C,277.03420800000004,302.219136,289.626672,62962.32,30.8,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,77000.0,P,13810.83464,14502.94936,14156.892,62919.52,52.89,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,105000.0,C,236.562497,262.136821,249.34965899999997,63935.81,41.77,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,58000.0,P,314.8116,346.29276,330.55218,62962.32,39.21,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,52000.0,C,14001.94239,14257.68563,14129.81401,63935.81,44.71,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,58000.0,P,3836.1485999999995,3932.052315,3884.1004574999997,63935.81,41.83,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,63000.0,P,1984.82634,2047.8367,2016.33152,63010.36,33.62,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,71000.0,P,5814.2429,10717.06394,8265.65342,62856.68,52.41,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,145000.0,P,76869.89502499999,87155.08064999999,82012.4878375,63293.45,70.41,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,60000.0,C,785.95525,4967.23718,2876.596215,62876.42,34.27,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,59000.0,C,1792.30059,5974.3353,3883.317945,62887.74,39.44,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,105000.0,P,41560.52695000001,43767.8387,42664.182825,63066.05,64.64,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,67000.0,P,1949.51994,6603.212699999999,4276.36632,62887.74,32.38,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,55000.0,C,10130.05235,10384.09755,10257.07495,63511.3,41.64,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,94000.0,P,30401.477655,30912.964135,30657.220895,63935.81,40.01,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,80000.0,C,3487.93938,3584.8265850000003,3536.3829825000003,64591.47,40.11,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,59000.0,P,6.287689,12.575378,9.431533499999999,62876.89,43.1,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,175000.0,P,105824.79247999999,118103.50644,111964.14945999999,63292.34,71.63,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,66000.0,C,10087.485765,10250.71369,10169.099727499999,65291.17,42.7,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,56000.0,P,3196.7905,3292.6942149999995,3244.7423575000003,63935.81,42.62,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,75000.0,C,75.67926,81.985865,78.83256250000001,63066.05,33.7,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,75000.0,P,11962.25226,12342.0063,12152.12928,63292.34,33.74,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,66000.0,P,10838.33422,11001.562145,10919.9481825,65291.17,42.7,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,94000.0,C,511.48648,543.454385,527.4704325,63935.81,40.01,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,62000.0,P,1164.8029199999999,1227.76524,1196.28408,62962.32,34.12,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,140000.0,C,38.362151999999995,63.93692,51.149536,63936.92,48.62,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,71000.0,C,1937.09465,2000.6059500000001,1968.8503,63511.3,36.11,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,90000.0,C,44.304638,56.963105999999996,50.633872,63292.34,40.26,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,72000.0,C,163.968844,182.888326,173.428585,63064.94,31.92,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,56000.0,C,8291.29654,8576.11207,8433.704305,63292.34,40.59,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,76000.0,P,14353.589345,14705.2363,14529.4128225,63935.81,38.73,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,85000.0,C,4243.92605,4407.153975,4325.5400125,65291.17,41.35,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,45000.0,P,2872.76352,3035.9887200000003,2954.37612,65290.08,48.76,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,62000.0,C,4177.3677,4272.307875,4224.8377875,63293.45,36.53,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,70000.0,C,6329.96406,6426.851265,6378.407662500001,64591.47,40.9,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,75000.0,C,6.291952,12.583904,9.437928,62919.52,52.17,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,55000.0,P,1746.56075,1810.0720500000002,1778.3164000000002,63511.3,41.64,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,160000.0,P,89481.548485,101788.93402999999,95635.24125749999,65291.17,46.1,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,61000.0,P,31.43789,44.013045999999996,37.725468,62875.78,29.62,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,70000.0,C,1075.9697800000001,1139.2621199999999,1107.61595,63292.34,33.71,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,61000.0,P,182.37444599999998,213.81831599999998,198.096381,62887.74,33.03,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,59000.0,P,18.862925999999998,25.150568,22.006747,62876.42,38.99,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,65500.0,P,2358.29025,4024.81536,3191.5528050000003,62887.74,29.63,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,70000.0,P,6894.37404,8436.95088,7665.66246,62962.32,32.06,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,66000.0,C,440.73022000000003,472.21094999999997,456.470585,62961.46,30.77,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,88000.0,C,12.61321,18.919815,15.766512500000001,63066.05,47.19,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,260000.0,P,188009.89596999998,206238.08989,197123.99292999998,63292.34,78.83,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,55000.0,P,378.39630000000005,409.929325,394.16281250000003,63066.05,41.93,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,77000.0,P,13748.3989,15671.913425,14710.156162500001,63066.05,34.81,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,85000.0,C,2583.6588,2680.546005,2632.1024025,64591.47,40.09,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,65500.0,C,18.863153999999998,31.43859,25.150872,62877.18,27.84,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,95000.0,P,31279.31525,33724.5003,32501.907775000003,63511.3,39.74,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,45000.0,P,2002.33557,2099.222775,2050.7791725,64591.47,48.81,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,110000.0,P,45970.64548,46801.82544,46386.23546,63936.92,42.74,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,62000.0,P,226.355112,251.50568,238.930396,62876.42,27.4,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,80000.0,P,16779.458280000003,18290.553959999997,17535.006120000002,62962.32,47.52,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,64000.0,C,1480.74346,1575.259,1528.00123,63010.36,32.92,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,66500.0,C,6.287718,12.575436,9.431576999999999,62877.18,31.03,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,67000.0,P,4666.8877,4856.08585,4761.486775,63066.05,31.84,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,63500.0,C,408.77031,471.65804999999995,440.21418,62887.74,28.68,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,52000.0,P,3487.93938,3617.12232,3552.53085,64591.47,45.13,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,65000.0,P,6969.12428,7096.99812,7033.0612,63936.92,39.8,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,66000.0,C,6.287689,12.575378,9.431533499999999,62876.89,34.41,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,61000.0,P,3588.3884500000004,3651.8997500000005,3620.1441000000004,63511.3,38.58,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,61500.0,P,12.571336,18.857004,15.714170000000001,62856.68,31.85,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,63000.0,P,2301.910825,2364.976875,2333.44385,63066.05,33.98,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,130000.0,C,685.5458400000001,750.83592,718.19088,65290.08,43.42,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,57000.0,C,3804.06939,7859.6475,5831.858445,62877.18,49.19,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,110000.0,P,46574.277925,48876.18875,47725.2333375,63066.05,65.75,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,40000.0,C,24551.35104,24775.126375,24663.238707499997,63935.81,55.48,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,64000.0,P,1100.33735,1477.5958699999999,1288.96661,62876.42,25.61,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,60000.0,P,7802.294814999999,7965.522739999999,7883.9087775,65291.17,43.79,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,135000.0,P,66621.11402,76371.32504499999,71496.21953249999,63935.81,47.97,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,125000.0,P,60802.95531,66077.659635,63440.3074725,63935.81,45.7,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,71000.0,P,5753.235435,10751.948190000001,8252.5918125,62876.89,42.34,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,65000.0,P,1949.51994,4056.25923,3002.889585,62887.74,29.01,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,105000.0,C,807.3933750000001,904.28058,855.8369775,64591.47,41.11,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,66000.0,P,942.8649,5594.33174,3268.59832,62857.66,47.4,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,100000.0,P,36333.32625,36882.36318,36607.844715,64592.58,40.73,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,58000.0,P,756.7926000000001,819.85865,788.3256250000001,63066.05,38.43,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,81000.0,P,17690.027025000003,19329.744325,18509.885675,63066.05,38.68,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,63000.0,C,1984.82634,2047.8367,2016.33152,63010.36,33.62,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,65500.0,P,817.13684,5059.96274,2938.54979,62856.68,45.41,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,63000.0,P,314.28340000000003,377.14008,345.71173999999996,62856.68,26.74,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,110000.0,P,45827.647965000004,46505.8584,46166.753182500004,64591.47,41.47,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,130000.0,P,65192.14488000001,65975.62584,65583.88536,65290.08,43.42,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,52000.0,C,16018.68456,16277.05044,16147.8675,64591.47,45.13,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,90000.0,P,26487.844289999997,27247.352369999997,26867.598329999997,63292.34,40.26,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,50000.0,P,4113.27504,4276.50024,4194.88764,65290.08,46.6,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,320000.0,P,245985.67940999998,268422.81393999996,257204.24667499997,63292.34,85.42,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,68000.0,C,7072.7659650000005,7201.948905,7137.357435,64591.47,41.11,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,52000.0,P,2173.81754,2237.75335,2205.785445,63935.81,44.71,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,67000.0,P,4410.725200000001,4694.27182,4552.498509999999,63010.36,31.11,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,94000.0,C,31.646169999999998,44.304638,37.975404,63292.34,43.07,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,96000.0,C,447.55066999999997,479.51857499999994,463.5346225,63935.81,40.3,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,170000.0,C,228.519095,261.16468,244.84188749999998,65291.17,46.58,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,83000.0,C,12.61321,25.22642,18.919815,63066.05,40.67,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,68000.0,C,4635.346224999999,4763.217844999999,4699.282034999999,63935.81,39.28,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,63000.0,P,1574.058,1637.0203199999999,1605.5391599999998,62962.32,32.98,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,61000.0,P,849.99132,912.9536400000001,881.47248,62962.32,35.1,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,40000.0,C,27193.772305,27454.936984999997,27324.354645,65291.17,51.64,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,74000.0,C,94.59907500000001,100.90568,97.7523775,63066.05,33.0,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,63000.0,C,471.57885,503.01744,487.298145,62877.18,25.87,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,65000.0,P,2328.02224,2579.70032,2453.86128,62919.52,31.86,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,94000.0,P,30444.149449999997,32406.2464,31425.197924999997,63293.45,43.07,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,100000.0,C,1065.7592550000002,1162.64646,1114.2028575000002,64591.47,40.73,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,68000.0,P,10463.818140000001,10625.296815000002,10544.5574775,64591.47,41.11,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,63500.0,C,132.03913799999998,163.477028,147.758083,62875.78,23.23,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,66500.0,P,1446.16847,6099.05833,3772.6133999999997,62876.89,37.51,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,52000.0,P,4700.964239999999,4864.1921649999995,4782.5782025,65291.17,45.92,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,78000.0,P,14810.40756,15158.51543,14984.461494999998,63292.34,34.4,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,75000.0,P,11814.650625,13106.38576,12460.518192500002,63011.47,34.71,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,67000.0,C,788.3256250000001,851.3916750000001,819.85865,63066.05,31.84,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,125000.0,P,60457.615920000004,66109.36954500001,63283.4927325,64591.47,43.4,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,72000.0,P,8840.192560000001,10130.04272,9485.117639999999,62919.52,42.93,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,115000.0,C,484.436025,549.027495,516.73176,64591.47,41.91,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,63000.0,C,194.855708,226.28404799999998,210.56987800000002,62856.68,26.74,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,86000.0,C,2422.180125,2519.06733,2470.6237275,64591.47,40.15,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,46000.0,C,16933.234425000002,17626.960975,17280.097700000002,63066.05,55.97,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,55000.0,C,7676.181439999999,8085.15832,7880.6698799999995,62919.52,51.32,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,80000.0,P,20011.743605,20370.84504,20191.2943225,65291.17,41.47,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,55000.0,P,2909.079355,3004.9830699999998,2957.0312125,63935.81,43.11,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,98000.0,C,25.31738,37.97606999999999,31.646725,63293.45,45.56,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,68000.0,C,56.627568,62.91952,59.773543999999994,62919.52,34.56,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,30000.0,P,914.0611200000001,1011.9962400000001,963.02868,65290.08,59.89,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,58000.0,C,2735.12427,6884.96799,4810.04613,62876.42,43.18,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,100000.0,P,36425.380475,37279.84205,36852.6112625,63293.45,47.32,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,64000.0,C,1860.448475,1923.514525,1891.9815,63066.05,33.3,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,63000.0,P,1132.53138,1195.4497900000001,1163.990585,62918.41,32.46,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,61500.0,C,817.3995699999999,3489.667395,2153.5334825,62876.89,27.17,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,71000.0,C,227.033784,245.95326599999999,236.493525,63064.94,31.78,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,102000.0,C,25.316936,37.975404,31.646169999999998,63292.34,48.57,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,102000.0,C,968.87205,1033.46352,1001.167785,64591.47,40.89,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,78000.0,P,15952.26154,16367.85152,16160.056529999998,63936.92,38.79,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,58000.0,P,119.54708799999999,132.130992,125.83904,62919.52,42.32,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,71000.0,P,8009.38835,8356.251625,8182.819987500001,63066.05,31.78,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,76000.0,P,17106.00096,17399.80632,17252.90364,65290.08,41.67,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,80000.0,C,158.23085,183.54778599999997,170.889318,63292.34,35.1,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,78000.0,C,5876.2053,6006.78764,5941.49647,65291.17,41.58,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,58000.0,C,5707.477525,5959.741725000001,5833.609625,63066.05,38.43,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,62000.0,C,12013.37472,12176.59992,12094.98732,65290.08,43.38,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,92000.0,P,28449.90683,30696.7849,29573.345865,63292.34,41.7,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,67000.0,P,1886.3154,6570.665309999999,4228.490355,62877.18,31.82,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,58000.0,C,12078.60489,12240.083565,12159.3442275,64591.47,43.12,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,94000.0,C,1517.899545,1582.491015,1550.1952800000001,64591.47,40.37,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,53000.0,P,264.87741,277.49062000000004,271.184015,63066.05,45.31,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,72000.0,C,5619.45789,5716.345095,5667.9014925,64591.47,40.62,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,50000.0,C,19325.86368,19587.024,19456.44384,65290.08,46.6,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,55000.0,C,11764.18904,11987.964375,11876.0767075,63935.81,43.11,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,68000.0,P,2860.87711,7608.04682,5234.461965,62876.42,35.94,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,52000.0,C,11772.581699999999,12025.7555,11899.168599999999,63293.45,44.49,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,69000.0,P,6212.005925,6527.336175,6369.671050000001,63066.05,31.62,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,55000.0,C,7964.73348,8216.582760000001,8090.65812,62962.32,44.9,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,66000.0,P,9333.467415,9462.650355,9398.058885,64591.47,41.37,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,75000.0,C,2589.44526,2653.38218,2621.41372,63936.92,38.75,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,35000.0,P,904.28058,968.87205,936.576315,64591.47,57.23,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,30000.0,C,36138.05928,36366.57456,36252.316920000005,65290.08,59.89,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,73000.0,C,1492.51555,1556.0268500000002,1524.2712000000001,63511.3,35.99,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,61000.0,P,1513.5585600000002,1545.09103,1529.324795,63064.94,35.6,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,64000.0,P,1226.3109299999999,1572.1935,1399.252215,62887.74,28.63,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,61000.0,P,1197.19684,1260.2072,1228.70202,63010.36,35.55,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,64000.0,C,270.417282,308.149926,289.28360399999997,62887.74,28.63,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,57000.0,P,18.866321999999997,25.155096,22.010709,62887.74,47.65,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,50000.0,P,443.04638,506.33871999999997,474.69255,63292.34,46.71,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,80000.0,P,16830.68805,18560.9457,17695.816875,62918.46,56.7,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,64000.0,P,8235.412425,8396.8911,8316.1517625,64591.47,41.75,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,61000.0,C,3500.1657750000004,3626.297875,3563.2318250000003,63066.05,35.6,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,115000.0,P,50704.30395,51350.21865,51027.261300000006,64591.47,41.91,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,35000.0,C,30423.10518,30584.586629999998,30503.845905000002,64592.58,57.23,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,54000.0,P,5386.521525,5549.74945,5468.1354875,65291.17,45.31,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,61500.0,C,1320.4207800000001,3458.2449,2389.33284,62877.18,28.68,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,68000.0,P,2891.40728,7605.65828,5248.5327800000005,62856.68,47.4,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,63000.0,C,1542.55577,1605.51723,1574.0365000000002,62961.46,32.98,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,140000.0,P,72026.68291999999,81931.93413,76979.308525,63292.34,67.45,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,59000.0,P,693.11396,756.12432,724.61914,63010.36,37.7,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,64500.0,P,1351.82927,1980.58707,1666.2081699999999,62875.78,25.95,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,70000.0,C,315.3247,346.85717,331.09093500000006,63064.94,31.77,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,108000.0,P,43922.19960000001,44535.818565,44229.0090825,64591.47,41.46,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,180000.0,C,58.132323,96.88720500000001,77.50976399999999,64591.47,49.81,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,84000.0,P,22026.06978,22478.217839999998,22252.143809999998,64592.58,40.07,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,76000.0,P,12739.342100000002,14284.460325000002,13511.9012125,63066.05,34.23,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,65500.0,C,56.598966,75.46528799999999,66.03212699999999,62887.74,29.63,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,72000.0,P,10098.2967,10352.341900000001,10225.319300000001,63511.3,36.01,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,65000.0,C,346.05152999999996,377.51076,361.781145,62918.46,31.86,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,61000.0,C,2265.06456,2485.27917,2375.171865,62918.46,35.81,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,50000.0,P,920.9138500000001,984.42515,952.6695,63511.3,45.4,2026-07-31T16:24:21.479000+00:00
2026-08-07T08:00:00+00:00,69000.0,C,31.45976,44.043664,37.751712,62919.52,36.68,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,120000.0,C,6.329234,25.316936,15.823084999999999,63292.34,57.07,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,78000.0,C,762.1356000000001,825.6469,793.8912500000001,63511.3,36.08,2026-07-31T16:24:21.479000+00:00
